0.3983136,0.4637721,0.07890975,0.7874231
0.1909032,0.7587798,0.02056903,0.6224035
0.1612148,0.7552199,0.02640662,0.6347876
0.1768402,0.7505945,0.0249488,0.6361706
0.1530183,0.7562886,0.02741091,0.635501
0.1221605,0.7611542,0.03075508,0.6362194
0.1055043,0.7630221,0.03251547,0.6368743
0.1039704,0.7633843,0.0326304,0.6366866
0.1108484,0.7625042,0.03191832,0.6366171
0.08880531,0.7655696,0.03418474,0.6362767
0.08400291,0.7657325,0.03466985,0.6367066
0.07472179,0.7661938,0.03564708,0.6372544
0.0420499,0.7677016,0.03886024,0.6382445
0.03343711,0.7681873,0.03969809,0.6381178
0.02745101,0.7681755,0.04024611,0.638383
-0.02793381,0.7669711,0.04552134,0.6394551
-0.05875619,0.7640674,0.04824954,0.6406409
-0.1368986,0.7523243,0.05537722,0.6420282
-0.1592974,0.7476063,0.05750893,0.6421853
-0.1842892,0.7412603,0.05982901,0.642644
-0.212718,0.7322695,0.06219333,0.6439444
-0.2540328,0.71803,0.06617306,0.6446095
-0.2796235,0.7078657,0.06875993,0.6449876
-0.3057201,0.6950368,0.07065494,0.6468903
-0.3431455,0.6769511,0.0751183,0.6467965
-0.341855,0.6775234,0.0748477,0.6469119
-0.338587,0.6790509,0.07433191,0.6470885
-0.3501267,0.6720678,0.0750621,0.6481526
-0.2998989,0.6971123,0.06961028,0.6474947
-0.2406574,0.7212343,0.06389821,0.6463917
-0.2080573,0.7319177,0.06081197,0.6459958
-0.1348657,0.7503281,0.05430935,0.6448795
-0.106742,0.7553676,0.05188219,0.6444641
-0.05955049,0.7612149,0.04768639,0.6439967
0.006258633,0.7642552,0.04189266,0.6435215
0.1093814,0.7592286,0.03241638,0.6407471
0.186397,0.7459671,0.02434827,0.6389023
0.2569845,0.7267073,0.01595525,0.6368681
0.3067613,0.7095193,0.008717433,0.6343531
0.3252407,0.7037598,0.004920304,0.6315983
0.3327518,0.7029032,0.002421841,0.6286473
0.3284528,0.7063415,0.002366453,0.6270527
0.3302507,0.7075641,0.0009921044,0.6247292
0.3385677,0.7044387,-0.0007801801,0.6238087
0.3024805,0.720454,0.005122423,0.6240394
0.3182494,0.7129467,0.003027976,0.6248322
0.3301796,0.7067081,0.001545459,0.6257339
0.3250086,0.7081063,0.002880067,0.6268545
0.3262691,0.7077739,0.002556413,0.6265764
0.295085,0.7214766,0.007202938,0.626374
0.2581649,0.7364218,0.01209345,0.6252102
0.2053057,0.7474685,0.02074354,0.6314348
0.1595721,0.7569784,0.02633143,0.6331091
0.1205247,0.761645,0.03089645,0.6359372
0.05795631,0.7661579,0.03731298,0.6389452
0.002991932,0.7659048,0.04236657,0.6415498
-0.1083042,0.7543897,0.0517703,0.6453574
-0.1976172,0.7341425,0.05947588,0.6468731
-0.3275721,0.6820922,0.07121518,0.649904
-0.4041283,0.6370263,0.07946415,0.6515852
-0.4862196,0.5724223,0.09009805,0.6540685
-0.5501777,0.5069926,0.1025612,0.6555488
-0.5903116,0.4528307,0.1102143,0.6590366
-0.6243683,0.395435,0.1183845,0.6631595
-0.6372491,0.3700559,0.1233843,0.6646416
-0.6494032,0.3430161,0.1295755,0.6662024
-0.6572436,0.3231038,0.1344613,0.667499
-0.6617724,0.3108998,0.1397992,0.6677235
-0.6638133,0.3039468,0.1383085,0.6692078
-0.6640605,0.3024865,0.135786,0.67014
-0.6644829,0.3006922,0.1342247,0.6708432
-0.6618235,0.3076655,0.1294053,0.671257
-0.6571426,0.319499,0.1237988,0.671385
-0.6451726,0.3468145,0.1145639,0.671079
-0.6336361,0.3687076,0.1060674,0.6717959
-0.6131593,0.4045705,0.09788236,0.6713995
-0.578892,0.4552747,0.08890329,0.6706007
-0.5280734,0.5178531,0.08190444,0.6680257
-0.4527081,0.5907196,0.07545249,0.6636359
-0.3800187,0.6439046,0.069775,0.6603819
-0.2945884,0.6890329,0.06241581,0.6592083
-0.1909412,0.7262363,0.05456345,0.6581376
-0.07608122,0.7500365,0.04689698,0.6553302
0.01785894,0.7560167,0.04027548,0.6530679
0.1249156,0.7471329,0.03202847,0.6520451
0.2027432,0.7325435,0.0250157,0.6493454
0.2454898,0.7228705,0.01999769,0.6455952
0.318731,0.6980615,0.01006719,0.6411079
0.3245617,0.6960695,0.008971184,0.6403643
0.3472612,0.6870253,0.005047798,0.6382636
0.3502797,0.6867579,0.004002571,0.636908
0.3417418,0.6928211,0.0043322,0.6349745
0.3450183,0.6945625,0.002033025,0.6313011
0.3536113,0.6925766,-0.0005999953,0.6287261
0.3461259,0.6997068,-0.001246169,0.6249845
0.3053041,0.7183496,0.005378902,0.6250876
0.2806384,0.7301229,0.008363575,0.6229708
0.2760891,0.7369351,0.006859928,0.616972
0.2528572,0.7499153,0.00866878,0.6112406
0.2452061,0.7606041,0.006700478,0.6010909
0.2051674,0.7739259,0.01320356,0.5989747
0.1873178,0.7835077,0.01482856,0.5922903
0.1722324,0.7918905,0.01625782,0.585646
0.1357686,0.8034228,0.02225832,0.5792956
0.1464644,0.8047763,0.01916617,0.5749053
0.02545849,0.7904972,0.0414867,0.6105283
-0.6162289,0.3748566,0.06627852,0.6894575
-0.6906468,-0.06387815,0.09262571,0.7143857
-0.6928834,-0.01684123,0.1097094,0.7124554
-0.6878605,-0.01369059,0.1258483,0.7147186
-0.6879679,0.01532871,0.1382055,0.7122952
-0.6412411,-0.1406713,0.1361091,0.741954
-0.407726,-0.4224574,0.09184423,0.8042724
-0.06903391,-0.560481,0.03487313,0.8245479
0.1697027,-0.5145227,-0.006927453,0.8404876
-0.1348858,-0.5585999,0.04365027,0.8172311
-0.3972012,-0.5215037,0.06323943,0.7525064
-0.6975172,-0.05665028,0.07573658,0.710299
-0.4250903,0.6045646,0.06832947,0.6701724
-0.1890884,0.7389959,0.0605427,0.6437895
-0.1359735,0.7610584,0.05876895,0.6315436
-0.1762232,0.7503254,0.06252271,0.6340725
-0.113271,0.7564974,0.05313682,0.6419173
0.04171691,0.7679451,0.0374884,0.6380553
-0.05252136,0.7720808,0.04563651,0.631704
-0.1429609,0.7631875,0.0541989,0.6278293
-0.3144512,0.7018861,0.07114796,0.635149
-0.5176659,0.5539236,0.09978563,0.6443861
-0.6274818,0.4014108,0.1301477,0.6543679
-0.6741905,0.2724234,0.1520956,0.6694173
-0.6818371,0.2304398,0.159858,0.6756042
-0.6780528,0.2474781,0.1706453,0.6707303
-0.6753436,0.2591612,0.1765191,0.6675234
-0.674286,0.2624041,0.1802936,0.6663158
-0.6672425,0.2975617,0.1712264,0.6610037
-0.6600696,0.3239446,0.1677064,0.6566906
-0.6564552,0.3363101,0.1775438,0.6514908
-0.6611916,0.3189327,0.1858742,0.6531143
-0.6580428,0.3280085,0.1987209,0.647997
-0.6563151,0.3343255,0.1982535,0.6466626
-0.6556208,0.338058,0.1884447,0.6483569
