0.03257961,-0.03085881,0.02363029,0.9987131
-0.3037182,0.1360063,0.1188737,0.9354819
-0.2778165,0.1202734,0.1102507,0.9466768
-0.2727987,0.1174902,0.1088448,0.9486462
-0.2696815,0.1157565,0.1079703,0.9498499
-0.2708501,0.1164068,0.1082982,0.9494004
-0.2693308,0.1155604,0.1078711,0.9499846
-0.2662925,0.1138684,0.1070187,0.9511411
-0.2622789,0.1116274,0.1058901,0.952647
-0.2603965,0.1105747,0.1053603,0.9533447
-0.2628158,0.1119281,0.1060417,0.9524469
-0.2569811,0.1086643,0.1043996,0.954596
-0.2461451,0.1025868,0.1013442,0.9584455
-0.2372483,0.09758514,0.09882843,0.9614694
-0.2561337,0.1081857,0.104158,0.9549044
-0.264116,0.1126568,0.1064093,0.9519602
-0.2520444,0.1058973,0.1030082,0.9563727
-0.2154595,0.08537401,0.09267803,0.9683487
-0.2052733,0.07966596,0.0897799,0.9713166
-0.1994801,0.07648084,0.08817629,0.9729251
-0.1411463,0.04479327,0.07162426,0.9863778
-0.1769938,0.06403932,0.08177239,0.9787161
-0.1673356,0.0587691,0.07902547,0.9809689
-0.1689468,0.05964838,0.07948707,0.9806024
-0.1507097,0.04984537,0.07432495,0.984519
-0.1072858,0.02748456,0.06209862,0.9919063
-0.07243477,0.01078644,0.05237664,0.9959385
-0.03904284,-0.003981028,0.04312486,0.9982986
-0.004280521,-0.01788525,0.03360955,0.9992658
0.02634653,-0.02880266,0.02529743,0.9989176
0.04920966,-0.03607675,0.0191767,0.9979525
0.05929166,-0.03904755,0.01646942,0.9973407
0.07987934,-0.04463164,0.01099243,0.9957442
0.1092167,-0.05146112,0.003234144,0.9926797
0.1372551,-0.05671206,-0.004103641,0.9889023
0.1491802,-0.05855912,-0.007220717,0.9870481
0.1650469,-0.06065224,-0.01135078,0.9843536
0.1785297,-0.06209983,-0.01485341,0.9818606
0.1966445,-0.06356467,-0.01952364,0.9782174
0.2283162,-0.06475335,-0.02772166,0.9710356
0.2618519,-0.06409278,-0.0363391,0.9622916
0.2723841,-0.06346615,-0.03904714,0.9592989
0.2775052,-0.06308518,-0.04037065,0.9578002
0.2804753,-0.06286119,-0.04109193,0.9569187
0.2158644,-0.06449536,-0.02449907,0.9739829
0.2190302,-0.06458806,-0.02531367,0.9732489
0.2043019,-0.06400749,-0.02152721,0.9765758
0.1849473,-0.06268223,-0.01651056,0.9806084
0.1736591,-0.06161261,-0.01358645,0.9827827
0.1629613,-0.06040115,-0.01080758,0.9847226
0.1579591,-0.05976863,-0.009510318,0.9855893
0.1566815,-0.05960061,-0.009175651,0.9858065
0.1518437,-0.05893945,-0.007916193,0.9866139
0.1438088,-0.05775601,-0.00582082,0.9879015
0.1400523,-0.05716635,-0.004838841,0.9884806
0.1247983,-0.05453543,-0.0008535017,0.9906819
0.1116209,-0.05196062,0.002609267,0.9923881
0.1143333,-0.05251334,0.001894437,0.9920517
0.1117251,-0.05197832,0.002594421,0.9923755
0.05403241,-0.03745706,0.01801116,0.9976739
-0.08735365,0.01777704,0.05652139,0.9944137
-0.3703029,0.1696121,0.136566,0.9030268
-0.4343776,0.1953978,0.1522084,0.8660072
-0.441721,0.1981697,0.1541467,0.8613072
-0.3711069,0.1688103,0.1358288,0.9029581
-0.2669028,0.1143371,0.1072757,0.9508848
-0.2113688,0.08305067,0.09148913,0.9695647
-0.1610522,0.05537251,0.07724334,0.9823591
-0.1309367,0.03947429,0.06874542,0.9882163
-0.1024716,0.02509469,0.06073784,0.9925628
-0.05900442,0.004683925,0.04863374,0.9970613
-0.01979157,-0.01187473,0.03784023,0.9990171
0.007279055,-0.02215656,0.03046737,0.9992636
0.02667709,-0.02890817,0.02522416,0.9989077
0.02651727,-0.02885566,0.02526455,0.9989123
0.01603727,-0.02527102,0.02809354,0.9991571
0.002984358,-0.02059086,0.0316334,0.999283
-0.02113739,-0.01134222,0.03820156,0.9989821
-0.04824167,-3.804569E-05,0.04567433,0.9977909
-0.06728992,0.008418226,0.0509321,0.9963971
-0.0792604,0.01395138,0.05426523,0.9952781
-0.08431928,0.01633157,0.05567037,0.9947484
-0.0715469,0.01037335,0.05212419,0.9960204
-0.05811124,0.004286017,0.0483869,0.9971275
-0.05807678,0.004274301,0.04838306,0.9971298
-0.0680603,0.008772667,0.05115107,0.9963306
-0.07041544,0.009850889,0.05180599,0.9961229
-0.07890166,0.01378117,0.0541621,0.9953145
-0.07234245,0.01073643,0.05234056,0.9959477
